22	941
22	1031
23	47
23	268
23	428
24	776
24	782
24	785
24	788
24	792
24	799
25	49
25	351
25	427
25	538
25	658
25	746
25	750
25	1050
26	46
26	47
26	55
26	57
26	58
26	59
26	80
26	86
26	114
26	118
26	122
26	125
26	130
26	132
26	133
26	138
26	141
26	146
26	147
26	154
26	155
26	156
26	163
26	171
26	194
26	199
26	240
26	250
26	254
26	257
26	258
26	259
26	260
26	262
26	264
26	267
26	273
26	275
26	277
26	278
26	281
26	284
26	287
26	288
26	290
26	291
26	292
26	293
26	294
26	299
26	304
26	345
26	346
26	347
26	348
26	352
26	363
26	371
26	380
26	381
26	385
26	399
26	404
26	409
26	412
26	419
26	422
26	423
26	428
26	441
26	452
26	489
26	496
26	501
26	528
26	548
26	613
26	640
26	694
26	696
26	707
26	712
26	718
26	720
26	731
26	757
26	771
26	776
26	791
26	802
26	861
26	862
26	864
26	865
26	876
26	879
26	880
26	881
26	882
26	884
26	905
26	927
26	941
26	959
26	961
26	965
26	971
26	974
26	975
26	987
26	1016
26	1020
26	1037
27	20
27	64
27	109
27	186
27	196
27	197
27	217
27	226
27	251
27	310
27	351
27	403
27	452
27	486
27	526
27	533
27	541
27	647
27	680
27	694
27	700
27	703
27	732
27	747
27	748
27	752
27	765
27	771
27	867
27	874
27	898
27	914
27	937
27	941
27	971
27	983
27	1001
27	1031
27	1037
28	154
28	269
28	546
28	548
28	941
28	1031
29	26
29	44
29	110
29	122
29	144
29	187
29	202
29	215
29	226
29	345
29	420
29	444
29	457
29	467
29	489
29	534
29	541
29	581
29	615
29	640
29	649
29	673
29	750
29	769
29	785
29	792
29	795
29	801
29	874
29	946
29	982
29	1032
29	1034
30	51
30	71
30	84
30	95
30	96
30	99
30	112
30	235
30	238
30	304
30	345
30	360
30	431
30	462
30	474
30	498
30	515
30	524
30	532
31	14
31	30
31	35
31	36
31	60
31	63
31	109
31	111
31	244
31	256
31	295
31	307
31	351
31	353
31	371
31	387
31	388
31	389
31	457
31	464
31	465
31	539
31	541
31	548
31	549
31	553
31	554
31	556
31	557
31	558
31	581
31	582
31	586
31	613
31	643
31	644
31	645
31	669
31	715
31	732
31	748
31	752
31	765
31	771
31	773
31	779
31	788
31	800
31	803
31	850
31	912
31	913
31	941
31	942
31	944
31	960
31	1024
31	1031
32	186
32	202
32	204
32	436
32	452
32	466
32	647
32	666
32	671
32	941
32	1031
33	9
33	22
33	52
33	64
33	88
33	110
33	128
33	144
33	154
33	161
33	166
33	187
33	201
33	202
33	252
33	255
33	300
33	304
33	352
33	371
33	406
33	452
33	454
33	458
33	469
33	489
33	534
33	541
33	581
33	610
33	614
33	619
33	620
33	642
33	671
33	705
33	706
33	717
33	724
33	725
33	771
33	780
33	781
33	792
33	839
33	861
33	867
33	898
33	965
33	999
33	1031
34	427
35	310
35	375
35	804
35	930
35	964
36	382
36	436
36	812
37	20
37	49
37	229
37	252
37	310
37	624
37	625
37	631
37	688
37	771
37	803
37	809
37	851
37	930
37	1031
38	486
38	826
38	867
39	154
40	268
40	276
40	403
40	613
40	750
41	17
41	436
41	812
41	932
42	17
42	812
43	14
43	15
43	20
43	22
43	24
43	40
43	64
43	109
43	144
43	151
43	152
43	161
43	188
43	212
43	217
43	310
43	313
43	317
43	337
43	354
43	361
43	373
43	431
43	443
43	452
43	458
43	481
43	483
43	486
43	489
43	526
43	535
43	541
43	548
43	553
43	555
43	566
43	574
43	575
43	581
43	584
43	585
43	613
43	637
43	666
43	671
43	701
43	728
43	747
43	750
43	765
43	767
43	771
43	782
43	785
43	786
43	795
43	804
43	805
43	826
43	868
43	869
43	894
43	898
43	914
43	937
43	941
43	953
43	954
43	955
43	959
43	960
43	962
43	1001
43	1031
43	1032
43	1033
43	1034
43	1036
44	14
44	27
44	67
44	109
44	122
44	141
44	143
44	144
44	151
44	154
44	283
44	313
44	382
44	385
44	404
44	428
44	436
44	449
44	466
44	482
44	496
44	527
44	541
44	545
44	548
44	581
44	613
44	647
44	671
44	691
44	718
44	750
44	768
44	771
44	787
44	792
44	889
44	898
44	905
44	909
44	930
44	960
44	961
44	1034
44	1037
45	78
45	753
45	913
46	371
46	553
46	557
46	558
46	599
46	771
47	385
47	452
47	548
47	747
47	1031
48	36
48	111
48	351
48	465
48	553
48	556
48	557
48	613
48	674
48	770
48	779
48	972
48	973
48	1025
49	14
49	86
49	91
49	94
49	122
49	166
49	168
49	255
49	345
49	351
49	377
49	385
49	395
49	427
49	452
49	539
49	569
49	640
49	694
49	707
49	717
49	724
49	771
49	826
49	861
49	875
49	902
49	919
49	930
49	941
49	971
50	52
50	102
50	153
50	382
50	387
50	405
50	406
50	501
50	571
50	660
50	874
50	875
50	960
50	980
50	1016
51	49
51	75
51	88
51	122
51	130
51	146
51	154
51	194
51	221
51	224
51	247
51	255
51	272
51	278
51	299
51	304
51	338
51	351
51	363
51	371
51	385
51	398
51	404
51	409
51	414
51	418
51	427
51	428
51	440
51	492
51	539
51	609
51	703
51	717
51	724
51	729
51	730
51	734
51	771
51	825
51	826
51	859
51	861
51	873
51	875
51	880
51	884
51	901
51	905
51	911
51	965
51	1019
51	1047
52	318
52	487
52	637
52	655
52	656
52	931
53	1
53	15
53	20
53	39
53	41
53	75
53	85
53	100
53	109
53	145
53	154
53	184
53	186
53	188
53	197
53	201
53	212
53	226
53	232
53	233
53	244
53	255
53	293
53	310
53	323
53	327
53	342
53	351
53	368
53	374
53	406
53	420
53	431
53	452
53	466
53	481
53	486
53	488
53	489
53	492
53	506
53	526
53	529
53	548
53	565
53	578
53	581
53	633
53	646
53	654
53	671
53	679
53	689
53	692
53	700
53	703
53	732
53	734
53	752
53	768
53	771
53	787
53	806
53	826
53	827
53	867
53	898
53	902
53	936
53	941
53	957
53	983
53	986
53	993
53	999
53	1022
53	1031
53	1033
54	68
54	307
54	647
54	759
54	764
54	765
54	771
54	848
54	1038
55	50
55	76
55	144
55	222
55	248
55	311
55	319
55	321
55	326
55	390
55	403
55	487
55	565
55	655
55	687
55	737
55	748
55	777
55	804
55	806
55	826
55	827
55	931
55	932
55	942
55	957
56	310
56	434
57	310
57	434
57	748
57	804
57	941
58	7
58	20
58	42
58	46
58	53
58	58
58	109
58	118
58	120
58	122
58	128
58	129
58	154
58	160
58	161
58	163
58	167
58	168
58	186
58	188
58	201
58	212
58	217
58	220
58	226
58	240
58	253
58	255
58	334
58	349
58	351
58	363
58	377
58	382
58	384
58	385
58	406
58	412
58	414
58	418
58	428
58	431
58	450
58	452
58	478
58	486
58	489
58	508
58	516
58	527
58	533
58	539
58	541
58	542
58	544
58	548
58	566
58	573
58	581
58	595
58	605
58	607
58	613
58	617
58	647
58	653
58	671
58	696
58	700
58	717
58	718
58	719
58	734
58	746
58	750
58	756
58	762
58	764
58	771
58	803
58	813
58	826
58	840
58	842
58	851
58	858
58	862
58	863
58	864
58	874
58	875
58	880
58	885
58	896
58	898
58	929
58	940
58	941
58	944
58	956
58	959
58	962
58	965
58	977
58	991
58	1014
58	1031
58	1032
58	1033
58	1034
58	1037
58	1039
58	1040
58	1051
59	20
59	122
59	406
59	541
59	671
59	941
60	45
60	122
60	247
60	363
60	375
60	377
60	395
60	630
60	682
60	717
60	724
60	875
60	919
60	979
60	999
60	1031
61	17
61	105
61	107
61	144
61	206
61	396
61	425
61	436
61	651
61	661
61	702
61	742
61	743
61	744
61	812
61	835
61	855
61	994
61	1026
61	1044
62	17
62	122
62	144
62	239
62	304
62	363
62	427
62	436
62	452
62	538
62	569
62	706
62	812
62	826
62	875
62	905
62	965
62	985
63	6
63	12
63	13
63	14
63	46
63	47
63	52
63	58
63	64
63	76
63	86
63	88
63	91
63	93
63	109
63	114
63	118
63	121
63	122
63	124
63	129
63	130
63	132
63	154
63	168
63	170
63	184
63	186
63	187
63	193
63	201
63	211
63	228
63	245
63	248
63	252
63	254
63	281
63	293
63	299
63	300
63	304
63	345
63	352
63	354
63	363
63	364
63	373
63	382
63	385
63	387
63	393
63	403
63	406
63	412
63	418
63	423
63	427
63	428
63	439
63	452
63	457
63	466
63	481
63	486
63	498
63	519
63	527
63	533
63	537
63	539
63	540
63	541
63	548
63	569
63	581
63	609
63	612
63	617
63	625
63	630
63	647
63	671
63	693
63	706
63	717
63	724
63	730
63	732
63	733
63	738
63	752
63	755
63	756
63	765
63	766
63	771
63	776
63	804
63	814
63	820
63	826
63	836
63	841
63	858
63	861
63	874
63	875
63	876
63	882
63	911
63	915
63	919
63	930
63	936
63	941
63	959
63	971
63	1016
64	310
64	477
64	941
65	168
65	302
65	304
65	336
65	439
65	665
65	694
65	771
65	875
66	487
66	655
66	957
67	122
67	546
68	144
68	237
68	244
68	371
68	436
68	449
68	613
68	640
68	717
68	771
68	812
68	874
68	969
69	7
69	14
69	15
69	20
69	39
69	47
69	51
69	52
69	55
69	58
69	70
69	81
69	86
69	88
69	89
69	106
69	114
69	115
69	118
69	122
69	123
69	128
69	130
69	134
69	135
69	140
69	141
69	143
69	148
69	154
69	155
69	166
69	168
69	170
69	171
69	179
69	188
69	195
69	196
69	203
69	206
69	207
69	208
69	212
69	229
69	230
69	234
69	240
69	241
69	242
69	244
69	247
69	249
69	254
69	255
69	259
69	262
69	268
69	269
69	272
69	279
69	280
69	281
69	283
69	288
69	299
69	304
69	306
69	307
69	308
69	324
69	329
69	332
69	334
69	345
69	352
69	359
69	363
69	373
69	377
69	382
69	383
69	385
69	388
69	392
69	400
69	403
69	404
69	406
69	410
69	411
69	413
69	418
69	423
69	427
69	428
69	436
69	439
69	441
69	449
69	465
69	466
69	472
69	476
69	480
69	485
69	486
69	492
69	498
69	500
69	501
69	502
69	511
69	527
69	533
69	536
69	539
69	541
69	546
69	548
69	552
69	555
69	569
69	579
69	590
69	592
69	602
69	617
69	647
69	652
69	659
69	660
69	663
69	671
69	694
69	697
69	707
69	708
69	717
69	718
69	724
69	733
69	734
69	740
69	747
69	752
69	753
69	756
69	762
69	771
69	774
69	785
69	806
69	812
69	813
69	815
69	822
69	823
69	826
69	858
69	861
69	864
69	865
69	867
69	875
69	876
69	877
69	878
69	879
69	880
69	884
69	886
69	887
69	890
69	891
69	892
69	905
69	906
69	919
69	931
69	936
69	941
69	944
69	949
69	952
69	954
69	965
69	978
69	999
69	1011
69	1016
69	1031
69	1033
69	1037
69	1041
69	1042
70	34
70	198
70	385
70	439
70	493
70	548
70	681
70	804
70	930
70	941
71	17
71	20
71	39
71	47
71	49
71	52
71	58
71	64
71	114
71	121
71	122
71	132
71	134
71	141
71	142
71	144
71	152
71	153
71	154
71	155
71	158
71	159
71	160
71	165
71	168
71	172
71	173
71	197
71	200
71	201
71	212
71	226
71	254
71	256
71	267
71	269
71	276
71	300
71	310
71	311
71	315
71	318
71	319
71	351
71	352
71	358
71	365
71	382
71	385
71	387
71	388
71	400
71	404
71	407
71	412
71	415
71	418
71	427
71	428
71	429
71	436
71	439
71	442
71	445
71	452
71	466
71	481
71	487
71	497
71	510
71	529
71	533
71	541
71	546
71	574
71	581
71	588
71	597
71	606
71	613
71	638
71	654
71	684
71	690
71	692
71	694
71	734
71	746
71	747
71	765
71	771
71	802
71	812
71	816
71	826
71	861
71	864
71	867
71	874
71	877
71	880
71	898
71	905
71	915
71	922
71	930
71	931
71	932
71	939
71	941
71	953
71	976
71	996
71	997
71	1001
71	1020
71	1031
71	1032
71	1033
71	1034
72	553
72	567
73	104
73	149
73	205
73	375
73	397
73	433
73	581
73	600
73	602
73	603
73	632
73	804
73	806
73	826
73	898
73	932
74	452
74	765
74	945
74	950
74	960
75	17
75	93
75	248
75	301
75	330
75	498
75	671
75	711
75	771
75	804
75	826
75	930
75	941
76	49
76	130
76	382
76	764
76	874
77	86
77	88
77	101
77	109
77	122
77	351
77	748
77	765
77	875
77	1001
78	130
79	201
79	310
79	481
79	671
80	457
81	201
81	936
81	1031
82	141
82	428
83	118
83	122
83	127
83	163
83	370
83	611
83	783
83	905
84	5
84	244
84	255
84	498
84	548
84	671
84	759
84	771
84	852
84	941
85	244
85	404
85	527
85	548
86	202
87	14
87	49
87	98
87	121
87	182
87	209
87	328
87	367
87	475
87	548
87	853
87	970
87	990
87	1050
88	771
88	941
88	1031
89	806
89	932
90	316
91	52
91	154
91	382
91	406
91	427
91	486
91	548
91	717
91	734
91	771
91	858
91	968
91	1037
92	585
92	755
92	797
93	122
93	154
93	168
93	351
93	363
93	404
93	414
93	427
93	447
93	538
93	548
93	615
93	725
93	771
93	859
93	861
93	884
93	1037
94	20
94	732
94	944
95	86
95	166
95	188
95	194
95	201
95	255
95	299
95	303
95	363
95	365
95	368
95	385
95	398
95	418
95	428
95	452
95	517
95	522
95	548
95	663
95	706
95	730
95	941
95	1031
96	17
96	20
96	481
96	867
96	941
97	351
97	385
97	717
97	730
97	861
98	154
98	188
98	252
98	385
98	427
98	450
98	481
98	541
98	613
98	663
98	761
98	861
98	875
98	940
98	963
98	1031
99	20
99	42
99	52
99	102
99	122
99	154
99	196
99	201
99	212
99	268
99	310
99	382
99	387
99	403
99	406
99	428
99	431
99	610
99	717
99	765
99	771
99	875
99	1001
100	3
100	14
100	46
100	64
100	166
100	192
100	196
100	244
100	268
100	269
100	403
100	486
100	548
100	566
100	632
100	640
100	717
100	736
100	756
100	771
100	822
100	875
100	941
100	1027
100	1031
100	1042
100	1047
101	7
101	17
101	32
101	42
101	46
101	52
101	60
101	86
101	88
101	154
101	166
101	194
101	255
101	268
101	270
101	299
101	303
101	304
101	351
101	363
101	371
101	385
101	402
101	404
101	406
101	466
101	472
101	486
101	501
101	527
101	539
101	548
101	613
101	694
101	706
101	717
101	724
101	747
101	756
101	765
101	826
101	838
101	867
101	875
101	941
102	144
102	436
102	812
102	1038
103	20
103	114
103	121
103	351
103	403
103	541
103	771
103	826
103	874
104	5
104	8
104	14
104	46
104	52
104	61
104	69
104	76
104	102
104	103
104	122
104	144
104	146
104	148
104	166
104	168
104	179
104	185
104	186
104	201
104	206
104	208
104	224
104	225
104	242
104	244
104	304
104	348
104	351
104	355
104	363
104	371
104	382
104	400
104	403
104	406
104	407
104	427
104	436
104	450
104	452
104	463
104	489
104	527
104	536
104	539
104	541
104	553
104	557
104	603
104	614
104	641
104	643
104	647
104	666
104	670
104	694
104	707
104	717
104	741
104	750
104	752
104	760
104	765
104	771
104	776
104	798
104	803
104	804
104	812
104	825
104	826
104	842
104	858
104	861
104	874
104	875
104	878
104	889
104	902
104	905
104	930
104	953
104	989
104	1012
104	1031
104	1038
104	1050
105	17
105	144
105	239
105	328
105	436
106	553
106	556
106	557
107	767
107	791
108	47
108	122
108	428
108	861
109	20
109	53
109	55
109	137
109	139
109	154
109	191
109	197
109	255
109	304
109	363
109	371
109	418
109	427
109	527
109	706
109	717
109	725
109	726
109	765
109	771
109	861
109	878
109	889
109	941
109	979
109	1031
110	154
110	385
110	548
111	449
111	465
111	553
111	556
111	557
111	773
111	934
111	1031
112	197
112	268
112	269
112	406
113	486
113	671
113	941
113	1031
114	88
114	224
114	296
114	349
114	371
114	401
114	440
114	613
114	621
114	640
114	709
114	735
114	771
115	119
115	155
115	268
115	428
115	861
115	875
116	7
116	46
116	60
116	82
116	86
116	88
116	120
116	154
116	166
116	178
116	183
116	194
116	269
116	276
116	296
116	299
116	304
116	310
116	322
116	335
116	345
116	351
116	363
116	373
116	377
116	401
116	427
116	440
116	472
116	481
116	486
116	527
116	543
116	548
116	613
116	706
116	711
116	717
116	724
116	756
116	765
116	771
116	849
116	861
116	875
116	905
116	941
116	971
116	1016
116	1031
117	122
117	154
117	170
117	281
117	428
118	86
118	117
118	139
118	168
118	180
118	196
118	206
118	242
118	301
118	304
118	307
118	333
118	345
118	364
118	382
118	407
118	428
118	466
118	479
118	536
118	618
118	647
118	658
118	717
118	828
118	858
118	877
118	887
118	944
119	13
119	18
119	35
119	109
119	122
119	150
119	154
119	201
119	304
119	322
119	351
119	371
119	385
119	406
119	427
119	548
119	549
119	613
119	627
119	628
119	630
119	643
119	739
119	752
119	771
119	804
119	810
119	813
119	875
119	912
119	941
119	1049
120	14
120	20
120	39
120	49
120	52
120	89
120	90
120	118
120	121
120	122
120	130
120	132
120	134
120	136
120	138
120	141
120	154
120	160
120	168
120	170
120	184
120	194
120	196
120	244
120	254
120	281
120	293
120	304
120	306
120	333
120	345
120	351
120	363
120	377
120	382
120	403
120	404
120	406
120	427
120	428
120	441
120	446
120	452
120	486
120	489
120	501
120	527
120	539
120	541
120	546
120	548
120	588
120	609
120	636
120	671
120	694
120	703
120	708
120	710
120	715
120	717
120	729
120	747
120	764
120	789
120	794
120	799
120	802
120	827
120	844
120	861
120	874
120	880
120	881
120	883
120	926
120	941
120	952
120	983
120	1020
120	1031
120	1037
121	144
121	250
121	436
121	750
121	874
121	1037
122	168
122	255
122	304
122	406
122	427
122	610
122	745
122	861
122	863
122	864
122	867
122	875
122	930
122	955
122	957
123	14
123	52
123	64
123	86
123	122
123	166
123	351
123	363
123	398
123	414
123	419
123	434
123	447
123	501
123	541
123	610
123	717
123	730
123	748
123	756
123	771
123	873
123	875
123	905
123	965
123	971
123	1028
124	1
124	42
124	188
124	212
124	226
124	351
124	401
124	452
124	492
124	498
124	625
124	643
124	654
124	666
124	714
124	732
124	751
124	752
124	771
124	813
124	838
124	867
124	895
124	898
124	902
124	930
124	941
124	1001
125	17
125	177
125	307
125	450
125	541
125	874
125	919
125	1030
126	154
126	382
126	385
126	428
126	548
127	13
127	14
127	154
127	356
127	771
127	919
127	941
128	88
128	128
128	423
128	706
128	884
129	52
129	121
129	122
129	154
129	168
129	304
129	351
129	427
129	541
129	543
129	548
129	610
129	706
129	717
129	730
129	756
129	771
129	861
129	875
130	86
130	427
130	539
130	771
130	861
131	941
131	1031
132	47
132	307
132	345
132	377
132	541
132	576
132	771
132	804
132	851
132	915
132	930
132	965
133	17
133	46
133	87
133	114
133	120
133	122
133	125
133	126
133	138
133	154
133	196
133	240
133	255
133	287
133	344
133	345
133	372
133	418
133	427
133	428
133	436
133	449
133	540
133	541
133	563
133	611
133	617
133	618
133	717
133	776
133	812
133	861
133	874
133	875
133	961
133	975
134	130
134	725
135	7
135	14
135	35
135	122
135	153
135	166
135	194
135	255
135	307
135	345
135	349
135	403
135	406
135	428
135	438
135	548
135	589
135	724
135	730
135	732
135	734
135	937
135	941
135	971
135	1038
136	264
136	287
136	463
136	932
137	4
137	122
137	210
137	287
137	304
137	310
137	439
137	776
137	785
137	883
137	1009
138	190
139	49
139	52
139	144
139	154
139	155
139	158
139	163
139	168
139	272
139	281
139	304
139	363
139	403
139	406
139	559
139	564
139	568
139	707
139	748
139	771
139	861
139	875
140	52
140	75
140	76
140	85
140	86
140	88
140	122
140	144
140	155
140	158
140	163
140	168
140	181
140	276
140	304
140	363
140	382
140	400
140	403
140	427
140	428
140	440
140	541
140	548
140	559
140	564
140	660
140	694
140	706
140	707
140	717
140	748
140	771
140	806
140	819
140	858
140	861
140	874
140	875
140	940
140	941
141	68
141	581
141	666
141	912
141	1023
142	17
142	43
142	49
142	52
142	65
142	114
142	130
142	135
142	141
142	144
142	152
142	154
142	155
142	158
142	162
142	163
142	168
142	187
142	201
142	204
142	212
142	213
142	214
142	215
142	216
142	218
142	227
142	255
142	281
142	293
142	304
142	313
142	374
142	403
142	406
142	427
142	428
142	452
142	457
142	458
142	468
142	469
142	489
142	548
142	553
142	557
142	559
142	575
142	581
142	583
142	586
142	617
142	648
142	676
142	704
142	707
142	748
142	754
142	755
142	769
142	771
142	782
142	785
142	787
142	788
142	796
142	826
142	861
142	867
142	874
142	875
142	879
142	884
142	899
142	931
142	941
142	944
142	946
142	950
142	952
142	953
142	954
142	955
142	960
142	982
142	1003
142	1009
142	1034
143	527
143	548
143	671
143	826
144	92
144	116
144	118
144	313
144	428
144	489
144	520
144	521
144	550
144	626
144	629
144	718
144	722
144	834
144	846
144	917
144	920
144	921
144	933
144	1002
144	1009
144	1033
145	15
145	17
145	20
145	26
145	110
145	206
145	212
145	213
145	246
145	255
145	382
145	426
145	436
145	452
145	455
145	466
145	467
145	468
145	482
145	486
145	523
145	548
145	581
145	633
145	657
145	671
145	703
145	752
145	755
145	765
145	769
145	771
145	785
145	801
145	806
145	843
145	867
145	870
145	919
145	928
145	931
145	941
145	944
145	950
145	953
145	955
145	956
145	959
145	999
145	1031
145	1033
145	1034
146	64
146	201
146	206
146	457
146	467
146	575
146	581
146	675
146	677
146	870
146	951
147	486
147	771
147	812
147	867
147	941
148	28
148	202
148	213
148	215
148	314
148	317
148	337
148	376
148	420
148	430
148	457
148	467
148	468
148	482
148	487
148	575
148	583
148	675
148	679
148	733
148	769
148	772
148	785
148	836
148	869
148	870
148	909
148	950
148	951
148	953
148	955
148	956
148	957
148	958
148	959
148	961
148	962
148	995
148	1010
148	1034
149	14
149	52
149	501
149	857
150	109
150	118
150	123
150	130
150	489
150	581
150	613
150	756
150	765
150	856
150	867
150	941
150	1016
151	1
151	14
151	15
151	64
151	152
151	310
151	361
151	373
151	436
151	452
151	466
151	481
151	486
151	504
151	505
151	522
151	527
151	574
151	654
151	671
151	721
151	765
151	771
151	804
151	812
151	847
151	867
151	939
151	941
151	1031
152	548
152	813
153	7
153	42
153	43
153	46
153	52
153	86
153	88
153	154
153	166
153	168
153	184
153	194
153	201
153	224
153	232
153	268
153	296
153	304
153	322
153	363
153	371
153	377
153	401
153	440
153	472
153	482
153	492
153	527
153	548
153	581
153	610
153	613
153	647
153	672
153	717
153	723
153	730
153	765
153	769
153	771
153	813
153	849
153	898
153	926
153	953
153	1031
154	14
154	52
154	122
154	184
154	269
154	310
154	357
154	427
154	428
154	439
154	569
154	717
154	721
154	724
154	756
154	771
154	826
154	849
154	877
154	902
154	916
154	930
154	936
155	14
155	20
155	31
155	46
155	47
155	52
155	59
155	62
155	63
155	88
155	93
155	113
155	122
155	125
155	127
155	130
155	133
155	136
155	148
155	154
155	166
155	168
155	170
155	172
155	183
155	184
155	186
155	194
155	212
155	220
155	223
155	240
155	241
155	268
155	271
155	281
155	289
155	296
155	304
155	306
155	307
155	310
155	345
155	349
155	351
155	357
155	363
155	365
155	373
155	382
155	384
155	385
155	400
155	402
155	407
155	427
155	428
155	464
155	466
155	481
155	486
155	493
155	501
155	509
155	512
155	514
155	526
155	527
155	530
155	536
155	539
155	541
155	543
155	544
155	548
155	559
155	581
155	593
155	596
155	617
155	618
155	625
155	631
155	658
155	659
155	660
155	665
155	671
155	685
155	693
155	698
155	707
155	716
155	724
155	734
155	738
155	771
155	776
155	802
155	813
155	817
155	821
155	842
155	848
155	858
155	861
155	867
155	871
155	874
155	875
155	877
155	878
155	897
155	914
155	915
155	919
155	936
155	938
155	941
155	966
155	1031
155	1038
155	1050
156	14
156	403
156	464
156	548
156	912
156	941
157	20
157	82
157	310
157	432
157	481
157	733
157	765
157	769
157	771
157	898
157	982
157	983
157	1001
158	20
158	21
158	24
158	26
158	42
158	121
158	144
158	189
158	202
158	212
158	216
158	218
158	219
158	239
158	310
158	317
158	342
158	408
158	416
158	417
158	421
158	431
158	432
158	457
158	467
158	482
158	486
158	489
158	522
158	541
158	574
158	575
158	650
158	667
158	672
158	673
158	713
158	732
158	733
158	750
158	752
158	755
158	765
158	767
158	768
158	769
158	782
158	784
158	799
158	803
158	832
158	868
158	869
158	899
158	900
158	941
158	946
158	950
158	951
158	953
158	955
158	960
158	979
158	982
158	983
158	984
158	1001
158	1003
158	1004
158	1005
158	1006
158	1007
158	1009
158	1031
158	1034
159	57
159	58
159	59
159	80
159	118
159	125
159	130
159	133
159	134
159	141
159	147
159	160
159	260
159	262
159	284
159	299
159	306
159	363
159	386
159	404
159	412
159	428
159	452
159	540
159	707
159	717
159	776
159	862
159	863
159	864
159	865
159	880
159	927
159	959
159	961
159	965
159	1017
159	1020
160	470
160	581
160	727
160	785
160	867
160	957
160	1033
161	17
161	46
161	122
161	268
161	548
161	706
161	874
161	985
162	122
162	548
162	643
162	765
162	771
162	1028
163	7
163	46
163	122
163	244
163	255
163	343
163	382
163	403
163	406
163	427
163	539
163	541
163	548
163	580
163	623
163	634
163	717
163	771
163	818
163	861
163	874
163	941
163	1031
164	47
164	255
164	363
164	941
164	971
165	91
165	114
165	187
165	287
165	305
165	351
165	403
165	529
165	592
165	765
165	771
165	889
165	1030
166	31
166	79
166	111
166	248
166	351
166	371
166	435
166	465
166	518
166	553
166	556
166	558
166	568
166	582
166	613
166	660
166	671
166	733
166	748
166	765
166	771
166	773
166	941
166	944
166	981
166	1001
166	1023
166	1031
167	111
167	122
167	268
167	269
167	271
167	465
167	557
167	1025
168	144
168	255
168	269
168	382
168	406
168	427
168	452
168	486
168	527
168	546
168	548
168	707
168	826
168	941
168	971
168	1031
169	10
169	16
169	83
169	128
169	379
169	382
169	489
169	527
169	536
169	615
169	680
169	725
169	877
169	923
169	941
169	1031
170	941
171	33
171	86
171	87
171	174
171	242
171	255
171	304
171	305
171	345
171	385
171	388
171	391
171	428
171	452
171	486
171	541
171	548
171	659
171	703
171	717
171	718
171	756
171	776
171	867
171	870
171	880
171	941
171	943
171	948
171	951
171	956
171	968
171	1021
171	1031
171	1033
171	1034
172	14
172	168
172	255
172	299
172	303
172	305
172	310
172	363
172	385
172	403
172	428
172	452
172	486
172	539
172	541
172	548
